"1";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"2";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"3";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"4";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"5";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"6";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"7";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"8";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"9";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"10";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"11";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"12";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"13";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"14";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"15";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"16";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"17";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"18";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"19";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"20";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"21";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"22";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"23";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"24";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"25";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"26";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"27";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"28";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"29";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"30";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"31";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"32";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"33";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"34";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"35";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"36";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"37";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"38";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"39";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"40";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"41";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"42";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"43";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"44";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"45";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"46";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"47";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"48";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"49";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"50";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"51";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"52";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"53";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"54";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"55";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"56";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"57";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"58";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"59";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"60";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"61";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"62";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"63";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"64";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"65";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"66";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"67";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"68";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"69";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"70";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"71";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"72";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"73";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"74";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"75";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"76";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"77";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"78";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"79";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"80";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"81";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"82";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"83";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"84";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"85";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"86";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"87";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"88";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"89";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"90";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"91";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"92";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"93";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"94";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"95";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"96";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"97";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"98";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"99";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"100";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"101";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"102";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"103";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"104";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"105";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"106";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"107";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"108";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"109";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"110";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"111";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"112";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"113";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"114";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"115";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"116";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"117";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"118";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"119";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"120";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"121";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"122";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"123";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"124";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"125";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"126";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"127";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"128";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"129";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"130";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"131";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"132";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"133";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"134";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"135";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"136";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"137";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"138";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"139";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"140";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"141";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"142";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"143";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"144";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"145";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"146";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"147";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"148";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"149";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"150";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
"151";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:36:14"
